playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey
1628989,"Kevin Huerter",-0.43,477,-0.68,602,0.26,226,-0.46,550,-0.79,693,0.33,169,-1.92,627,0.17,314,-2.09,681,0.99,161,0.3,243,0.69,151,0.4,177,0.22,191,0.19,222,-0.37,459,-0.96,635,0.59,174,"2018-21",-1,"N/A","1628989_2018-21"
1628993,"Alize Johnson",-0.08,368,-0.06,395,-0.02,352,0.26,211,0.28,189,-0.02,330,0.5,266,0.41,259,0.1,317,-0.13,373,-1.24,682,1.11,88,0.52,130,0.1,273,0.43,108,0.6,204,0.12,300,0.48,192,"2018-21",-1,"N/A","1628993_2018-21"
1629065,"Ky Bowman",-0.79,556,0.67,125,-1.46,694,-0.37,513,0.13,259,-0.5,609,0.52,264,0.96,163,-0.45,462,-0.63,493,0.5,190,-1.13,640,0.12,304,0.42,115,-0.3,575,-0.74,529,0.78,132,-1.52,683,"2018-21",-1,"N/A","1629065_2018-21"
1626170,"Jerian Grant",-1.53,670,0.15,271,-1.69,717,-0.87,663,-0.45,608,-0.42,581,-2.43,658,-2.4,685,-0.04,363,-0.08,362,0.72,142,-0.8,590,0.24,235,0.23,185,0.01,377,-1.68,651,-0.39,517,-1.29,653,"2018-21",-1,"N/A","1626170_2018-21"
1628994,"George King",-0.05,355,-0.12,429,0.07,300,-0.15,422,-0.13,473,-0.02,332,-0.35,430,-0.27,432,-0.08,378,0.16,310,0.04,364,0.12,311,0.01,382,-0.06,424,0.06,318,-0.2,401,-0.23,476,0.03,312,"2018-21",-1,"N/A","1628994_2018-21"
203585,"Rodney McGruder",0.6,180,0.42,181,0.19,255,0.02,313,0.13,258,-0.11,419,3.86,28,1.67,90,2.18,56,1.32,118,0.61,162,0.72,147,-1.19,717,-0.87,713,-0.32,580,-0.47,484,-0.18,457,-0.28,445,"2018-21",-1,"N/A","203585_2018-21"
1626171,"Bobby Portis",-0.56,506,-0.66,600,0.1,286,-0.19,444,-0.93,709,0.74,84,-1.69,602,-0.86,560,-0.83,547,1.29,123,1.1,76,0.18,294,-0.36,551,-0.18,516,-0.18,526,0.02,326,-1.01,640,1.03,117,"2018-21",-1,"N/A","1626171_2018-21"
1626172,"Kevon Looney",1,128,0.1,302,0.9,102,0.01,329,0.53,98,-0.53,618,-4.9,732,-4.41,732,-0.49,476,4.46,6,0.44,208,4.02,4,-0.15,458,-0.35,608,0.2,207,0.96,153,0.01,363,0.95,127,"2018-21",-1,"N/A","1626172_2018-21"
1629713,"Justin James",1.08,119,0.82,103,0.27,218,-0.47,555,0.15,242,-0.62,646,-0.03,372,-0.19,413,0.16,294,-0.85,537,0.32,234,-1.17,645,0.98,48,0.46,107,0.52,75,-0.35,454,0.45,200,-0.79,578,"2018-21",-1,"N/A","1629713_2018-21"
1629716,"Marques Bolden",0.3,235,0.4,184,-0.11,405,-0.08,385,0.22,214,-0.3,528,1.1,177,0.48,246,0.61,209,0.43,249,0.41,216,0.01,343,0.28,214,0.22,192,0.06,309,0.2,269,0.53,170,-0.33,458,"2018-21",-1,"N/A","1629716_2018-21"
1629725,"Jeremiah Martin",-0.09,374,-0.26,495,0.16,260,-0.03,351,-0.25,533,0.22,200,0.88,205,0.77,192,0.1,311,-0.68,505,0.21,285,-0.89,600,0.01,372,-0.08,436,0.08,296,-0.21,407,-0.52,557,0.31,220,"2018-21",-1,"N/A","1629725_2018-21"
1629726,"Garrison Mathews",0.25,249,0.01,352,0.24,227,0.48,161,0.45,116,0.03,290,3.2,50,0.2,304,3,29,-2.49,703,-1.46,704,-1.02,624,1.22,24,0.71,50,0.51,77,1.48,105,0.72,140,0.76,151,"2018-21",-1,"N/A","1629726_2018-21"
1629729,"Josh Reaves",0.07,302,0.11,294,-0.04,362,-0.05,364,0.09,290,-0.14,444,0.02,354,0.29,286,-0.28,426,-0.33,431,0.09,340,-0.42,505,0.11,310,-0.07,430,0.18,225,0.01,340,0.11,305,-0.11,374,"2018-21",-1,"N/A","1629729_2018-21"
1626174,"Christian Wood",0.76,160,0.36,195,0.4,194,1.24,61,0.3,175,0.94,54,3.93,25,2.86,41,1.07,153,0.19,302,0.3,246,-0.1,379,-0.52,602,0.05,309,-0.57,669,2.4,53,0.99,101,1.41,83,"2018-21",-1,"N/A","1626174_2018-21"
1627746,"Skal Labissiere",-0.12,382,-0.44,558,0.32,206,1.38,47,0.58,91,0.81,68,3.43,39,0.91,167,2.52,43,1.24,130,0.76,128,0.48,201,-0.65,631,-0.57,664,-0.08,448,1.26,121,0.52,174,0.73,159,"2018-21",-1,"N/A","1627746_2018-21"
1627753,"Zhou Qi",-0.03,350,-0.03,371,0.01,345,0.01,316,0.01,386,0.03,293,-0.02,369,0.02,365,-0.04,366,0.01,348,0.01,382,0.01,347.5,-0.04,407,0.01,375,-0.03,418,-0.03,347,-0.02,379,0.01,331,"2018-21",-1,"N/A","1627753_2018-21"
1630205,"Lamar Stevens",0.71,166,0.69,121,0.02,331,-1.04,681,-0.5,623,-0.54,623,-0.27,415,-1.44,618,1.17,138,1.27,125,0.84,112,0.44,216,0.68,97,0.27,165,0.41,113,-0.87,553,-0.42,527,-0.46,494,"2018-21",-1,"N/A","1630205_2018-21"
203613,"Jonathon Simmons",-1.25,622,-0.11,423,-1.14,666,-0.33,498,-0.22,517,-0.11,414,-2.1,637,-1.61,634,-0.49,478,-0.87,544,-0.12,425,-0.76,580,-0.89,671,-0.09,445,-0.79,708,-1.55,639,-0.57,571,-0.98,601,"2018-21",-1,"N/A","203613_2018-21"
1629741,"Marko Guduric",0.48,203,0.88,92,-0.4,507,-0.12,403,-0.23,522,0.11,237,-0.7,494,0.32,276,-1.02,574,0.78,188,0.41,217,0.38,233,0.1,314,0.47,102,-0.37,603,-0.05,353,0.05,338,-0.11,368,"2018-21",-1,"N/A","1629741_2018-21"
1630201,"Malachi Flynn",-0.62,518,0.13,279,-0.75,597,-0.19,445,-0.03,401,-0.16,454,-1.36,573,-0.7,537,-0.65,513,1.26,126,0.78,126,0.48,202,-0.58,617,-0.1,465,-0.48,639,-0.84,548,-0.1,422,-0.74,567,"2018-21",-1,"N/A","1630201_2018-21"
1630202,"Payton Pritchard",0.26,246,-0.07,397,0.32,205,0.24,216,-0.18,497,0.42,142,-1.3,566,-0.57,500,-0.73,525,1.99,66,0.94,100,1.05,96,-0.31,539,-0.29,568,-0.03,409,0.04,314,-0.73,600,0.78,147,"2018-21",-1,"N/A","1630202_2018-21"
203953,"Jabari Parker",0.52,197,-0.15,441,0.67,142,0.34,188,-0.33,557,0.67,106,0.91,201,0.54,230,0.37,260,-1.15,600,-1.25,686,0.1,321,0.51,135,0.75,45,-0.24,557,0.47,223,-0.06,402,0.53,185,"2018-21",-1,"N/A","203953_2018-21"
203903,"Jordan Clarkson",-0.43,481,-2.27,733,1.83,33,-0.16,436,-1.12,725,0.95,53,0.08,343,0.49,241,-0.4,453,0.55,225,0.16,316,0.39,231,0.19,264,-0.49,643,0.68,46,0.12,289,-2.41,729,2.53,29,"2018-21",-1,"N/A","203903_2018-21"
1626178,"Rondae Hollis-Jefferson",2.28,41,1.47,39,0.81,115,-0.32,493,0.61,81,-0.92,707,2.19,97,-0.93,572,3.12,26,3.1,24,0.54,180,2.56,24,1.08,38,1.06,19,0.02,354,1.74,85,1.81,31,-0.07,355,"2018-21",-1,"N/A","1626178_2018-21"
203967,"Dario Saric",0.7,167,0.23,241,0.47,176,0.01,337,-0.38,589,0.37,154,1.55,131,3.56,25,-2.02,673,2.23,59,1.38,44,0.85,122,-0.62,624,-0.33,597,-0.29,571,1.12,135,0.27,240,0.85,139,"2018-21",-1,"N/A","203967_2018-21"
204222,"Greg Whittington",-0.05,354,0.06,319,-0.11,406,0.09,266,0.13,261,-0.03,344,-0.1,385,-0.13,398,0.03,340,0.22,295,0.18,303,0.04,336,0.01,381,-0.05,411,0.04,324,0.24,263,0.22,259,0.02,316,"2018-21",-1,"N/A","204222_2018-21"
1626179,"Terry Rozier",-3.32,733,-1.15,684,-2.18,728,-1.46,708,-0.45,609,-1.01,717,-0.67,489,1.28,122,-1.94,669,-1.01,570,-1.1,667,0.09,323,-0.26,518,0.01,353,-0.26,561,-3.25,723,-1.13,654,-2.13,721,"2018-21",-1,"N/A","1626179_2018-21"
201144,"Mike Conley",2.63,33,1.22,52,1.42,57,-0.14,417,-0.1,460,-0.04,354,2.04,103,0.43,255,1.61,97,-0.19,390,-0.3,492,0.12,312,1.9,3,1.12,12,0.78,31,2.34,58,0.7,142,1.64,66,"2018-21",-1,"N/A","201144_2018-21"
203648,"Thanasis Antetokounmpo",-0.35,453,0.46,169,-0.81,608,-0.08,387,-0.15,486,0.07,265,-3.26,697,-1.01,587,-2.24,689,1.5,97,0.53,185,0.98,104,-0.34,546,0.08,282,-0.42,625,-0.07,356,-0.05,397,-0.02,338,"2018-21",-1,"N/A","203648_2018-21"
1626181,"Norman Powell",-1.08,603,-0.51,578,-0.57,551,-0.75,637,-0.79,689,0.03,287,-0.59,473,-1.76,646,1.17,137,-3.69,735,-1.11,668,-2.59,731,0.9,55,0.44,111,0.46,94,-1.06,574,-0.85,623,-0.21,413,"2018-21",-1,"N/A","1626181_2018-21"
203658,"Norvel Pelle",-0.73,548,0.01,360,-0.72,588,-0.49,565,-0.65,662,0.15,225,-0.49,455,0.41,258,-0.9,561,-1.5,637,-1.21,679,-0.28,455,-0.78,650,-0.27,559,-0.51,650,-1.65,648,-1.21,661,-0.44,489,"2018-21",-1,"N/A","203658_2018-21"
1627756,"Denzel Valentine",-0.02,341,0.72,116,-0.74,594,1.19,64,0.85,52,0.33,170,-4.8,731,-0.5,482,-4.3,734,0.6,210,0.84,111,-0.24,445,0.33,194,-0.17,512,0.5,83,1.54,102,1.49,51,0.05,304,"2018-21",-1,"N/A","1627756_2018-21"
1626184,"Chasson Randle",-1.5,663,-0.37,535,-1.13,664,-0.95,675,-0.66,665,-0.29,518,-1.63,595,-1.52,622,-0.11,383,-1.59,645,0.65,153,-2.25,728,0.13,296,-0.37,611,0.5,81,-2.44,706,-1.01,641,-1.43,670,"2018-21",-1,"N/A","1626184_2018-21"
1627758,"Ron Baker",0.14,281,0.72,114,-0.59,555,0.02,308,0.31,168,-0.29,521,-0.85,508,-0.33,448,-0.52,483,-0.21,396,0.38,226,-0.59,544,0.3,204,0.7,52,-0.4,620,0.01,342,1.16,82,-1.17,636,"2018-21",-1,"N/A","1627758_2018-21"
203500,"Steven Adams",2.91,25,0.38,192,2.53,18,0.72,121,0.02,341,0.7,97,6.1,8,4.18,15,1.92,77,6.03,3,1.5,32,4.53,3,-1.19,718,-0.85,711,-0.34,590,3.32,26,0.75,137,2.57,26,"2018-21",-1,"N/A","203500_2018-21"
1626185,"Jarell Martin",0.43,211,0.44,172,0.01,347,0.41,174,0.3,177,0.11,240,-2.57,670,-1.4,615,-1.17,593,-0.21,397,0.2,291,-0.41,500,0.5,140,0.21,197,0.29,155,1.02,145,0.62,156,0.4,204,"2018-21",-1,"N/A","1626185_2018-21"
1626187,"Michael Frazier",-1.07,601,-0.17,457,-0.89,623,-0.86,659,-0.28,541,-0.57,629,-1.24,556,-1.55,628,0.3,271,-1.27,613,0.01,376,-1.28,660,0.43,165,0.53,88,-0.09,465,-1.27,609,-0.2,464,-1.06,615,"2018-21",-1,"N/A","1626187_2018-21"
2037,"Jamal Crawford",-4.33,737,-3.11,736,-1.22,679,-1.54,717,-1.09,723,-0.45,589,-1.81,614,-4,728,2.2,55,-2.88,721,-1.53,707,-1.35,669,-1.15,709,-0.58,666,-0.57,670,-4.96,736,-3.24,735,-1.73,700,"2018-21",-1,"N/A","2037_2018-21"
1626188,"Quinn Cook",-1.57,675,-0.71,603,-0.86,618,-0.83,657,-0.17,495,-0.66,656,-0.6,476,0.04,359,-0.64,509,-2.81,718,-0.79,612,-2.03,718,0.25,228,-0.55,661,0.81,29,-2.41,704,-1.3,674,-1.11,625,"2018-21",-1,"N/A","1626188_2018-21"
1627812,"Yogi Ferrell",1.31,102,0.93,84,0.38,196,-0.22,458,-0.14,480,-0.08,392,0.5,268,-0.41,467,0.91,170,-2.49,704,-1.8,720,-0.7,564,1.34,22,1.07,18,0.27,169,0.38,239,0.54,168,-0.16,395,"2018-21",-1,"N/A","1627812_2018-21"
1626156,"DAngelo Russell",-1.29,632,-1.06,673,-0.23,452,-0.33,497,-0.29,543,-0.04,351,-1.03,534,1.69,89,-2.72,706,-3.4,733,-3.05,738,-0.34,480,0.34,187,0.22,188,0.12,268,-1.79,660,-1.38,678,-0.41,481,"2018-21",-1,"N/A","1626156_2018-21"
203897,"Zach LaVine",-0.41,471,-1.88,726,1.48,53,0.46,166,-0.72,681,1.18,35,2.99,58,0.75,198,2.24,53,-1.57,643,-0.57,566,-1,619,-1.57,731,-1.05,725,-0.52,655,-0.71,522,-2.55,731,1.85,53,"2018-21",-1,"N/A","203897_2018-21"
1626159,"Justise Winslow",1.46,87,1.82,26,-0.36,495,1.43,41,1.44,6,0.01,317,0.28,304,-0.85,559,1.13,143,3.41,22,2.38,4,1.03,97,0.16,274,0.4,126,-0.24,555,3.39,25,3.52,2,-0.13,384,"2018-21",-1,"N/A","1626159_2018-21"
1626161,"Willie Cauley-Stein",0.81,151,1.96,20,-1.15,669,0.36,182,0.98,35,-0.61,643,2.71,72,2.91,40,-0.2,409,-0.83,532,0.34,230,-1.17,644,1.73,8,0.7,51,1.03,11,2.39,54,2.96,10,-0.57,527,"2018-21",-1,"N/A","1626161_2018-21"
1626164,"Devin Booker",0.59,184,-2.5,735,3.1,7,1.55,33,-0.44,605,1.99,4,0.95,195,-1.99,669,2.94,32,-1.74,660,-2.29,731,0.55,185,-0.5,588,-0.8,704,0.3,153,2,72,-2.66,732,4.66,5,"2018-21",-1,"N/A","1626164_2018-21"
203503,"Tony Snell",-1.57,674,-1.01,666,-0.56,549,-0.08,389,0.2,223,-0.28,515,-2.53,665,-0.9,565,-1.62,646,-1.09,587,-0.75,608,-0.34,478,-0.9,674,-0.75,699,-0.15,508,-1.23,604,-0.49,550,-0.74,570,"2018-21",-1,"N/A","203503_2018-21"
1626192,"Pat Connaughton",0.44,208,-0.81,629,1.25,65,0.5,159,0.14,255,0.36,161,-0.27,413,-0.28,435,0.01,345,0.98,165,0.06,356,0.92,113,-0.67,635,-0.86,712,0.19,217,0.68,188,-0.54,564,1.22,101,"2018-21",-1,"N/A","1626192_2018-21"
1626195,"Willy Hernangomez",-1.08,602,-2,729,0.93,100,-1.59,723,-1.07,721,-0.52,615,4.5,18,2.61,52,1.89,82,4.12,11,1.43,38,2.69,18,-0.87,664,-0.94,719,0.07,297,-1.34,616,-2.22,721,0.88,137,"2018-21",-1,"N/A","1626195_2018-21"
1626196,"Josh Richardson",0.2,261,0.23,239,-0.03,356,-0.26,474,0.04,325,-0.3,536,-1.5,582,-0.62,516,-0.88,557,0.45,247,-0.81,617,1.26,71,0.82,69,0.52,90,0.29,156,0.45,226,0.26,246,0.19,253,"2018-21",-1,"N/A","1626196_2018-21"
1628995,"Kevin Knox II",-4.25,736,-1.95,728,-2.29,731,-2.21,737,-0.67,668,-1.53,735,-2.84,683,-1.89,658,-0.96,570,-2.24,695,-0.65,587,-1.59,696,-0.19,482,-0.75,700,0.57,68,-5.19,737,-2.73,733,-2.46,731,"2018-21",-1,"N/A","1628995_2018-21"
1628999,"Yante Maten",0.01,328,0.01,355,0.01,342,0.11,263,0.1,285,0.01,300,0.32,298,0.51,238,-0.19,405,-0.68,504,-0.5,547,-0.17,416,0.01,368,0.02,334,0.01,385,0.06,307,0.08,322,-0.02,336,"2018-21",-1,"N/A","1628999_2018-21"
1629006,"Josh Okogie",0.47,205,-0.16,451,0.63,147,-1.16,692,-0.57,645,-0.6,637,3.69,33,-0.08,386,3.76,19,-0.1,367,0.22,282,-0.32,474,0.9,54,0.75,44,0.15,246,0.03,325,-0.05,401,0.08,294,"2018-21",-1,"N/A","1629006_2018-21"
1629059,"Elie Okobo",-1.93,703,-0.41,549,-1.52,704,-1.38,703,-0.52,631,-0.86,696,0.89,203,-0.54,495,1.43,116,-2.01,685,-1.79,718,-0.22,437,0.55,127,0.63,59,-0.08,452,-2.41,703,-0.47,545,-1.93,713,"2018-21",-1,"N/A","1629059_2018-21"
1629060,"Rui Hachimura",-2.19,716,-0.58,589,-1.61,714,-1.71,726,-1.32,734,-0.39,570,0.38,287,-0.02,377,0.4,255,-3.41,734,-1.19,676,-2.22,726,0.55,125,0.48,98,0.07,306,-2.33,698,-1.29,673,-1.04,610,"2018-21",-1,"N/A","1629060_2018-21"
1629061,"Deng Adel",-0.84,568,-0.14,437,-0.7,582,-0.72,623,-0.09,447,-0.63,647,0.33,293,0.8,186,-0.47,469,0.39,257,0.2,290,0.19,293,-0.28,527,-0.16,506,-0.12,490,-0.75,534,0.12,301,-0.87,590,"2018-21",-1,"N/A","1629061_2018-21"
1629652,"Luguentz Dort",-0.58,511,-0.93,650,0.36,201,-0.67,609,-0.65,660,-0.02,333,1.91,114,1.06,148,0.85,177,-1.74,662,-0.45,534,-1.28,659,1.05,43,-0.26,555,1.31,3,0.54,213,-0.53,559,1.06,115,"2018-21",-1,"N/A","1629652_2018-21"
1629659,"Talen Horton-Tucker",-0.08,369,0.01,362,-0.08,385,-0.73,629,-0.37,583,-0.36,560,-2.26,650,0.46,251,-2.72,707,0.67,202,-0.03,392,0.7,150,-0.56,611,-0.05,406,-0.52,653,-1.82,665,-0.75,603,-1.07,617,"2018-21",-1,"N/A","1629659_2018-21"
1629660,"Ty Jerome",-1.28,627,-0.2,469,-1.07,659,-1.58,722,-0.86,701,-0.72,672,-0.19,397,-0.58,502,0.39,257,1.88,71,1.12,73,0.75,138,-0.57,614,0.25,177,-0.83,711,-2.14,686,-0.71,596,-1.44,672,"2018-21",-1,"N/A","1629660_2018-21"
1626203,"Treveon Graham",0.6,183,0.12,284,0.48,175,-0.49,564,0.19,226,-0.69,662,1.38,140,1.79,77,-0.41,455,-0.25,409,-0.24,465,-0.02,352,0.43,168,0.01,373,0.43,102,0.01,337,0.52,177,-0.52,508,"2018-21",-1,"N/A","1626203_2018-21"
1629661,"Cameron Johnson",2.81,30,1.7,32,1.1,79,1.05,76,0.5,101,0.55,121,-2.05,633,-0.79,549,-1.26,607,1.81,75,1.88,12,-0.07,368,0.41,171,0.01,350,0.41,114,2.56,44,1.26,69,1.3,95,"2018-21",-1,"N/A","1629661_2018-21"
1629671,"Miye Oni",-0.19,408,-0.09,408,-0.09,402,0.29,200,-0.04,405,0.33,171,0.62,244,-0.03,378,0.65,201,-0.87,545,-0.3,490,-0.57,539,-0.32,544,-0.19,524,-0.14,501,0.05,312,-0.12,427,0.17,261,"2018-21",-1,"N/A","1629671_2018-21"
1626204,"Larry Nance Jr.",0.57,190,1.2,53,-0.63,565,-0.09,393,-0.08,445,0.01,319,-1.89,623,0.01,369,-1.89,664,1.68,81,1.13,72,0.54,188,0.05,341,0.46,104,-0.41,624,0.03,319,0.76,136,-0.72,563,"2018-21",-1,"N/A","1626204_2018-21"
1629672,"Eric Paschall",-0.94,583,-0.1,412,-0.84,613,-2.1,735,-1.67,737,-0.43,583,0.97,192,0.77,193,0.2,285,-0.15,377,0.02,370,-0.17,414,-0.23,503,0.03,326,-0.26,560,-3.39,728,-2.51,730,-0.88,591,"2018-21",-1,"N/A","1629672_2018-21"
1629673,"Jordan Poole",-2.25,719,-0.05,385,-2.2,729,-0.49,563,-0.44,606,-0.05,367,0.58,248,0.21,301,0.37,261,-2.66,711,-0.57,564,-2.1,723,0.81,72,0.62,60,0.19,215,-0.05,348,0.55,166,-0.59,530,"2018-21",-1,"N/A","1629673_2018-21"
1629675,"Naz Reid",-1.25,623,-0.52,583,-0.73,591,0.15,246,0.22,212,-0.07,384,-1.43,580,-0.21,417,-1.22,598,-0.17,385,1.33,49,-1.5,684,0.14,291,-0.29,573,0.43,110,-0.62,506,0.12,299,-0.74,569,"2018-21",-1,"N/A","1629675_2018-21"
203914,"Gary Harris",0.76,159,-0.19,463,0.95,97,-0.07,380,0.76,63,-0.83,688,-0.05,375,-0.78,548,0.73,189,-1.36,621,-0.93,630,-0.43,508,0.65,101,0.76,43,-0.11,476,1.08,139,1.65,39,-0.58,528,"2018-21",-1,"N/A","203914_2018-21"
1629676,"Isaiah Roby",-0.18,400,-0.38,539,0.2,247,1.04,84,0.06,304,0.97,51,1.5,135,-0.51,483,2.01,70,-0.83,534,-1.01,649,0.17,297,-0.88,669,0.01,366,-0.88,715,0.29,255,-0.32,498,0.61,172,"2018-21",-1,"N/A","1629676_2018-21"
1629677,"Luka Samanic",0.48,201,0.33,204,0.15,267,0.6,138,0.49,105,0.11,238,0.84,214,0.05,357,0.79,181,1,160,0.83,113,0.17,298,0.14,283,-0.09,447,0.23,193,0.92,159,0.71,141,0.21,246,"2018-21",-1,"N/A","1629677_2018-21"
1629678,"Admiral Schofield",-0.29,438,-0.21,472,-0.08,392,-0.41,529,-0.16,489,-0.25,505,-2.13,638,-1.59,630,-0.54,486,-2.22,693,-1.36,698,-0.85,597,0.07,328,0.04,319,0.03,338,-1.04,572,-0.77,609,-0.26,439,"2018-21",-1,"N/A","1629678_2018-21"
1629680,"Matisse Thybulle",0.79,153,0.28,218,0.51,168,0.75,114,-0.23,524,0.99,49,-1.06,538,-2.41,686,1.35,121,-0.25,406,-0.81,616,0.56,183,1.49,13,1.96,1,-0.46,634,2,71,0.87,122,1.14,107,"2018-21",-1,"N/A","1629680_2018-21"
1629690,"Adam Mokoka",0.88,142,0.43,174,0.45,182,0.21,226,0.01,361,0.21,206,1.17,167,0.15,317,1.02,159,1.43,104,0.43,209,0.99,101,0.55,124,0.6,69,-0.05,426,1.27,119,0.47,193,0.81,143,"2018-21",-1,"N/A","1629690_2018-21"
203506,"Victor Oladipo",1.92,62,1.73,29,0.19,254,0.2,229,0.3,176,-0.09,398,0.43,278,1.17,135,-0.74,528,-1.56,642,0.22,279,-1.79,710,1.74,7,0.89,33,0.85,24,0.8,176,1.32,66,-0.52,510,"2018-21",-1,"N/A","203506_2018-21"
1626209,"Mario Hezonja",-0.59,515,0.11,289,-0.71,584,-1.16,691,-0.37,581,-0.79,682,1.66,125,0.52,236,1.14,141,-0.56,477,-0.48,542,-0.07,369,0.38,183,0.56,79,-0.18,523,-2.14,685,-0.64,585,-1.5,682,"2018-21",-1,"N/A","1626209_2018-21"
201281,"Andre Ingram",0.07,300,0.05,324,0.02,325,0.03,306,0.08,291,-0.05,366,0.18,325,0.12,327,0.06,331,-0.32,429,-0.13,429,-0.19,427,0.03,355,0.01,346,0.02,361,0.04,317,0.08,324,-0.04,344,"2018-21",-1,"N/A","201281_2018-21"
1629718,"Charles Brown Jr.",0.52,196,0.43,176,0.1,289,0.1,264,0.21,217,-0.11,411,0.56,253,0.15,320,0.42,249,0.27,280,0.24,266,0.02,340,0.48,147,0.26,173,0.22,199,0.68,189,0.52,176,0.16,266,"2018-21",-1,"N/A","1629718_2018-21"
1629719,"Devontae Cacok",0.19,267,0.16,267,0.02,326,0.05,294,-0.03,395,0.08,260,0.04,347,0.36,271,-0.31,436,0.59,212,0.32,233,0.26,267,0.05,342,0.17,221,-0.12,489,0.28,256,0.18,271,0.1,288,"2018-21",-1,"N/A","1629719_2018-21"
203917,"Nik Stauskas",-2.76,728,-1.16,687,-1.6,712,-1.53,716,-0.63,659,-0.9,704,-1.17,546,0.79,188,-1.95,670,-1.64,652,-0.63,583,-1.01,623,-0.9,675,-0.7,694,-0.21,538,-3.78,735,-1.94,713,-1.85,705,"2018-21",-1,"N/A","203917_2018-21"
1626210,"Alan Williams",0.3,234,-0.02,369,0.32,207,0.15,247,0.21,219,-0.06,370,0.02,355,0.08,341,-0.06,375,0.14,315,-0.31,494,0.45,215,-0.04,405,-0.21,531,0.17,235,0.32,247,0.13,296,0.2,251,"2018-21",-1,"N/A","1626210_2018-21"
1629723,"John Konchar",0.07,303,-0.62,594,0.68,138,-0.04,354,-0.32,554,0.28,187,-2.45,660,-2.45,689,0.01,349,-1.06,581,-1.37,699,0.3,250,0.52,132,0.2,205,0.32,145,0.41,232,-0.76,605,1.17,104,"2018-21",-1,"N/A","1629723_2018-21"
1629724,"Vic Law",-0.25,425,0.01,348,-0.26,465,-0.19,442,0.04,323,-0.23,488,1.67,124,0.53,232,1.15,140,-0.9,551,-0.79,613,-0.11,382,0.24,233,0.27,169,-0.03,407,-0.13,383,0.11,302,-0.25,430,"2018-21",-1,"N/A","1629724_2018-21"
1626220,"Royce ONeale",1.68,76,0.79,108,0.9,103,2.09,18,0.93,44,1.15,39,1.51,133,0.83,173,0.69,195,1.67,82,1.91,9,-0.24,443,-1,694,-0.68,691,-0.33,583,3.06,30,1.6,41,1.47,78,"2018-21",-1,"N/A","1626220_2018-21"
1626224,"Cedi Osman",-1.35,646,-0.97,656,-0.38,503,-0.79,649,-0.68,672,-0.11,410,-1.27,563,-0.32,446,-0.95,568,-2.71,713,-2.21,730,-0.5,527,-0.45,576,-0.22,538,-0.23,554,-3.45,730,-2.3,723,-1.16,635,"2018-21",-1,"N/A","1626224_2018-21"
1629742,"Stanton Kidd",0.01,334,0.04,333,-0.05,369,0.08,271,0.09,289,0.01,314,0.01,356,-0.12,396,0.13,300,0.01,345,0.31,239,-0.3,461,-0.26,515,-0.18,521,-0.07,444,0.03,324,0.11,306,-0.08,357,"2018-21",-1,"N/A","1629742_2018-21"
203920,"Khem Birch",-1.93,702,-0.44,557,-1.49,702,-1.72,727,-0.23,525,-1.49,734,3.45,38,3.13,34,0.32,269,1.78,76,1.11,75,0.68,155,0.01,369,-0.1,464,0.11,273,-1.55,638,0.07,332,-1.61,692,"2018-21",-1,"N/A","203920_2018-21"
1629743,"Donta Hall",-0.25,424,0.01,358,-0.24,458,-0.63,601,-0.56,643,-0.07,381,-2.19,643,-2.42,687,0.22,282,0.49,235,0.33,231,0.16,300,0.3,205,0.27,166,0.03,347,-0.35,455,-0.45,536,0.1,287,"2018-21",-1,"N/A","1629743_2018-21"
1629744,"Matt Thomas",-0.04,351,0.12,287,-0.16,428,0.67,130,0.83,58,-0.17,462,-1.9,625,-0.63,517,-1.27,609,1.71,80,1.28,52,0.43,218,-0.77,649,-0.3,583,-0.47,636,0.46,224,1.06,94,-0.6,536,"2018-21",-1,"N/A","1629744_2018-21"
1629745,"Tariq Owens",-0.32,446,-0.23,484,-0.09,401,-0.13,413,-0.1,456,-0.03,345,0.16,335,0.3,284,-0.14,394,-0.54,472,-0.38,516,-0.17,407,0.09,318,0.03,321,0.06,310,-0.33,448,-0.18,456,-0.14,387,"2018-21",-1,"N/A","1629745_2018-21"
1626245,"Cristiano Felicio",-1.45,655,-1.51,714,0.06,305,-1.53,715,-1.36,735,-0.17,463,2.44,83,2.48,57,-0.04,365,2.92,30,-0.26,473,3.18,8,-0.88,670,-0.28,565,-0.61,679,-2.13,683,-2.19,720,0.06,301,"2018-21",-1,"N/A","1626245_2018-21"
