playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey
203925,"Joe Harris",0.36,155,-0.2,313,0.56,99,1.59,11,0.32,106,1.27,11,-0.43,380,0.33,115,-0.76,464,0.13,225,0.63,84,-0.5,390,0.07,210,-0.26,387,0.33,88,2.1,34,0.17,193,1.94,22,"2020-21",1610612751,"BKN","203925_2020-21"
1628414,"Sindarius Thornwell",1.03,61,0.8,62,0.23,157,0.23,161,-0.04,276,0.27,140,0.32,148,0.1,202,0.22,158,0.96,83,0.41,129,0.55,99,0.42,101,0.18,141,0.24,127,0.94,111,0.35,153,0.6,129,"2020-21",1610612740,"NOP","1628414_2020-21"
1629719,"Devontae Cacok",0.16,198,0.19,187,-0.04,231,0.05,210,0.01,251,0.04,199,-0.05,269,-0.08,285,0.04,237,0.39,162,0.2,173,0.19,186,0.03,228,0.23,125,-0.2,370,0.2,194,0.25,176,-0.05,234,"2020-21",1610612747,"LAL","1629719_2020-21"
1630218,"Robert Woodard II",0.27,173,0.1,210,0.17,173,0.05,207,-0.05,286,0.1,183,0.26,168,0.26,136,0.01,249,-0.06,271,-0.15,301,0.09,214,0.18,171,0.02,225,0.15,161,0.2,192,-0.02,259,0.22,175,"2020-21",1610612758,"SAC","1630218_2020-21"
1630219,"Skylar Mays",0.75,98,0.01,249,0.74,77,-0.22,313,-0.23,350,0.01,220,1.13,35,0.27,131,0.86,24,2.67,7,1.16,24,1.51,19,0.27,134,-0.11,325,0.39,78,0.56,148,-0.29,332,0.85,103,"2020-21",1610612737,"ATL","1630219_2020-21"
1626145,"Tyus Jones",0.02,229,0.38,129,-0.36,356,-1.15,478,-0.31,386,-0.84,478,-0.19,319,0.15,182,-0.34,376,0.15,220,-0.44,377,0.59,93,-0.17,321,0.09,188,-0.27,390,-1.63,452,-0.17,311,-1.46,464,"2020-21",1610612763,"MEM","1626145_2020-21"
1626149,"Montrezl Harrell",-0.11,269,0.18,192,-0.29,322,-0.07,251,0.15,183,-0.21,320,1.08,37,0.45,91,0.63,52,0.35,175,-0.17,308,0.51,108,0.38,107,0.67,23,-0.29,397,1.19,91,1.03,60,0.17,185,"2020-21",1610612747,"LAL","1626149_2020-21"
203998,"Bruno Caboclo",0.18,193,-0.08,277,0.26,154,-0.03,240,0.1,198,-0.14,289,-0.49,390,-0.69,455,0.2,163,-0.17,289,-0.13,290,-0.04,259,0.01,243,-0.03,270,0.02,233,-0.09,242,0.14,200,-0.24,278,"2020-21",1610612745,"HOU","203998_2020-21"
204222,"Greg Whittington",-0.06,255,0.08,218,-0.14,273,0.19,171,0.18,164,0.01,217,-0.05,270,-0.02,252,-0.03,263,0.18,209,0.21,171,-0.03,253,0.01,242,-0.07,292,0.06,201,0.32,177,0.29,166,0.04,215,"2020-21",1610612743,"DEN","204222_2020-21"
1626164,"Devin Booker",0.53,128,-1.27,477,1.81,11,1.37,20,-0.16,331,1.53,3,-1.23,474,-1.11,483,-0.12,309,0.71,108,-0.91,456,1.62,16,-0.02,247,-0.39,426,0.37,82,1.87,45,-1.13,449,3,3,"2020-21",1610612756,"PHX","1626164_2020-21"
1626166,"Cameron Payne",0.32,162,0.66,82,-0.34,346,0.86,58,0.19,162,0.68,53,-0.43,379,0.01,244,-0.43,397,-0.85,394,0.78,66,-1.63,480,0.38,109,0.25,118,0.13,171,1.63,53,0.71,91,0.92,93,"2020-21",1610612756,"PHX","1626166_2020-21"
1626174,"Christian Wood",0.31,163,0.82,59,-0.51,387,1.71,7,0.9,13,0.81,41,0.31,150,0.83,37,-0.52,418,-1.37,450,-0.6,416,-0.77,419,-0.19,324,0.3,97,-0.49,444,2.21,26,1.66,19,0.55,136,"2020-21",1610612745,"HOU","1626174_2020-21"
1630253,"Sean McDermott",-0.76,399,-0.52,397,-0.25,309,-1.24,484,-0.37,399,-0.87,482,1.48,13,1.07,18,0.41,95,0.13,223,-0.12,286,0.26,166,0.2,164,0.28,101,-0.09,306,-1.2,419,-0.11,296,-1.09,431,"2020-21",1610612763,"MEM","1630253_2020-21"
1629109,"Gary Clark",0.21,186,-0.32,351,0.53,102,-1.21,481,-0.47,420,-0.74,465,1.2,26,0.56,66,0.64,47,1.35,49,0.67,77,0.68,77,-0.04,262,-0.32,405,0.28,107,-1.01,397,-0.7,408,-0.31,299,"2020-21",1610612753,"ORL","1629109_2020-21"
1626163,"Frank Kaminsky",-0.46,339,-0.65,416,0.19,169,-0.36,363,0.01,245,-0.38,385,0.23,179,1.08,16,-0.85,476,0.4,161,0.53,107,-0.13,288,-0.17,319,-0.64,466,0.46,58,-0.29,281,0.16,195,-0.45,327,"2020-21",1610612756,"PHX","1626163_2020-21"
1626245,"Cristiano Felicio",0.1,210,0.32,141,-0.22,301,-0.32,345,0.1,205,-0.42,401,0.35,142,0.27,134,0.08,214,0.67,116,0.57,95,0.1,211,0.06,217,0.16,148,-0.11,317,-0.11,246,0.51,122,-0.63,365,"2020-21",1610612741,"CHI","1626245_2020-21"
1629670,"Jordan Nwora",-0.58,377,-0.33,355,-0.24,307,0.53,109,0.36,92,0.16,161,-0.2,326,-0.26,346,0.06,225,-0.64,369,-0.5,392,-0.15,298,-0.86,466,-0.21,372,-0.66,468,-0.18,259,0.11,209,-0.29,294,"2020-21",1610612749,"MIL","1629670_2020-21"
1629610,"DaQuan Jeffries",1.55,41,0.57,93,0.98,49,0.2,169,0.01,255,0.2,151,-0.11,295,-0.26,349,0.15,182,0.75,102,0.67,79,0.09,216,0.16,177,0.14,159,0.02,235,0.97,108,0.25,175,0.72,116,"2020-21",1610612758,"SAC","1629610_2020-21"
1627742,"Brandon Ingram",0.34,159,-0.69,425,1.02,46,0.29,150,-0.26,367,0.55,72,0.82,57,0.17,170,0.64,46,-0.4,324,-0.63,423,0.22,176,-0.29,372,-0.74,476,0.45,62,0.02,222,-1.41,467,1.43,48,"2020-21",1610612740,"NOP","1627742_2020-21"
1629626,"Bol Bol",-0.72,396,-0.19,309,-0.52,394,-0.47,385,-0.56,440,0.09,186,-0.54,397,-0.18,316,-0.36,384,-0.34,319,0.59,93,-0.93,441,-0.33,380,-0.12,326,-0.21,376,-1.38,434,-0.88,425,-0.5,344,"2020-21",1610612743,"DEN","1629626_2020-21"
1629660,"Ty Jerome",-0.13,276,-0.14,292,0.01,219,0.05,208,0.01,260,0.06,194,-1.06,463,-0.35,372,-0.71,457,0.9,87,0.61,87,0.29,157,-0.52,420,-0.16,352,-0.36,412,-0.33,289,0.01,247,-0.34,304,"2020-21",1610612760,"OKC","1629660_2020-21"
1630271,"Brodric Thomas",0.33,161,0.28,154,0.06,207,0.27,154,0.23,140,0.04,200,-0.36,360,-0.56,439,0.21,160,0.09,235,-0.43,376,0.52,104,-0.04,259,0.15,158,-0.18,358,0.5,155,0.46,133,0.04,211,"2020-21",1610612745,"HOU","1630271_2020-21"
1627747,"Caris LeVert",0.19,190,1,40,-0.81,439,0.94,48,0.46,71,0.48,90,1.35,18,0.32,120,1.02,16,0.25,192,-0.29,345,0.55,100,-0.59,431,0.38,80,-0.97,487,1.32,73,0.99,63,0.34,162,"2020-21",1610612751,"BKN","1627747_2020-21"
1627774,"Jake Layman",-0.04,246,0.73,67,-0.77,433,-0.3,337,0.32,109,-0.62,447,-0.54,395,0.11,200,-0.64,443,0.17,214,1.09,34,-0.92,439,-0.3,374,0.09,192,-0.38,417,-1.04,399,1,61,-2.04,490,"2020-21",1610612750,"MIN","1627774_2020-21"
1628415,"Dillon Brooks",0.97,65,1.24,23,-0.28,318,0.5,116,0.32,107,0.18,156,-0.02,252,0.18,168,-0.19,329,-0.34,317,0.24,160,-0.58,400,0.43,96,0.71,19,-0.28,396,1.21,86,1.42,30,-0.21,271,"2020-21",1610612763,"MEM","1628415_2020-21"
1629681,"Killian Tillie",-0.49,346,-0.16,299,-0.33,339,-0.13,276,0.05,230,-0.18,307,-0.28,344,-0.26,348,-0.02,261,0.09,236,0.3,150,-0.21,316,0.02,232,-0.07,291,0.09,188,-0.21,269,-0.02,262,-0.18,264,"2020-21",1610612763,"MEM","1629681_2020-21"
1629006,"Josh Okogie",-0.13,272,-0.45,383,0.32,140,-0.9,451,-0.54,433,-0.36,378,0.7,67,0.27,132,0.42,89,-0.56,354,-0.23,327,-0.33,349,1.11,16,0.59,34,0.52,47,-0.4,307,-0.44,364,0.04,213,"2020-21",1610612750,"MIN","1629006_2020-21"
1627884,"Derrick Jones Jr.",0.35,158,0.26,158,0.08,199,0.39,130,0.46,72,-0.07,249,0.42,125,0.54,71,-0.12,310,-0.97,412,-0.41,371,-0.55,397,0.23,145,0.24,123,0.01,249,0.42,165,0.84,74,-0.42,317,"2020-21",1610612757,"POR","1627884_2020-21"
1627885,"Shaquille Harrison",-1.52,465,-0.59,409,-0.93,453,-0.26,323,0.11,197,-0.37,379,-0.91,446,-0.56,438,-0.35,381,-1.26,442,-0.75,441,-0.51,393,-0.64,439,-0.19,364,-0.45,437,-1.49,439,-0.37,352,-1.12,434,"2020-21",1610612762,"UTA","1627885_2020-21"
1629833,"Keljin Blevins",-0.34,314,0.08,216,-0.43,371,-0.18,295,0.23,139,-0.41,399,-0.1,290,-0.23,339,0.13,190,-0.75,381,-0.05,263,-0.7,414,0.04,222,0.01,232,0.03,225,-0.42,311,0.31,157,-0.74,384,"2020-21",1610612757,"POR","1629833_2020-21"
1627936,"Alex Caruso",2.72,3,1.69,7,1.03,44,0.72,75,0.37,87,0.34,119,0.62,84,-0.33,367,0.95,17,1.89,21,0.12,213,1.77,11,1.03,21,1.04,5,0.01,247,2.48,18,1.19,44,1.29,56,"2020-21",1610612747,"LAL","1627936_2020-21"
1629008,"Michael Porter Jr.",0.51,133,-0.26,338,0.78,70,1.1,31,0.17,170,0.93,28,0.07,225,0.6,59,-0.53,422,-0.97,413,-0.51,400,-0.46,382,-0.62,434,-0.35,416,-0.27,392,0.7,135,-0.17,312,0.87,99,"2020-21",1610612743,"DEN","1629008_2020-21"
1629010,"Jerome Robinson",-1.39,460,-0.8,436,-0.59,403,-0.79,437,-0.26,365,-0.54,424,-0.17,312,-0.52,429,0.35,109,-0.57,359,-0.44,378,-0.13,291,-0.38,390,-0.4,431,0.02,229,-1.76,459,-0.99,431,-0.78,390,"2020-21",1610612764,"WAS","1629010_2020-21"
1629164,"Brandon Goodwin",0.28,171,0.61,89,-0.33,341,-0.28,328,0.37,86,-0.65,452,0.54,99,-0.07,273,0.61,57,1.09,65,1.08,35,0.02,243,0.1,199,0.01,231,0.08,194,-0.05,234,0.66,98,-0.7,376,"2020-21",1610612737,"ATL","1629164_2020-21"
1628372,"Dennis Smith Jr.",-1.11,445,-0.67,421,-0.44,374,0.83,62,0.78,20,0.05,195,-1.25,475,-0.62,444,-0.63,442,-0.08,273,-0.29,342,0.21,180,-1,479,-0.56,458,-0.43,426,-0.04,230,0.57,114,-0.6,362,"2020-21",1610612752,"NYK","1628372_2020-21"
1628373,"Frank Ntilikina",-0.88,419,0.04,236,-0.92,451,-0.33,352,-0.33,393,0.01,222,0.43,122,0.33,116,0.1,204,0.69,110,0.85,60,-0.16,305,-0.19,327,0.33,89,-0.52,451,-0.77,366,-0.25,324,-0.52,347,"2020-21",1610612752,"NYK","1628373_2020-21"
1629185,"Chris Chiozza",0.45,146,0.34,136,0.11,191,-0.32,348,-0.16,334,-0.16,301,-0.04,263,0.39,101,-0.43,396,0.63,125,1.04,41,-0.41,367,0.2,158,-0.03,263,0.23,131,-0.23,273,0.07,222,-0.3,297,"2020-21",1610612751,"BKN","1629185_2020-21"
1630223,"Jalen Harris",0.09,214,-0.04,260,0.13,185,0.02,216,0.01,256,0.02,207,0.01,247,0.11,197,-0.12,307,0.53,145,0.01,241,0.52,106,0.27,135,0.15,153,0.12,174,0.3,181,0.08,219,0.22,174,"2020-21",1610612761,"TOR","1630223_2020-21"
1628386,"Jarrett Allen",0.52,132,-0.26,335,0.78,71,0.38,132,0.04,232,0.34,121,2.13,2,1,21,1.13,12,1,80,-0.18,313,1.18,38,-1.07,484,-0.45,436,-0.62,465,0.75,126,0.14,203,0.61,126,"2020-21",0,"League","1628386_2020-21"
1628389,"Bam Adebayo",0.07,219,0.11,208,-0.04,232,-0.18,296,-0.32,390,0.13,170,0.3,153,0.59,61,-0.29,361,-1.05,424,0.62,85,-1.67,482,-0.22,340,-0.03,264,-0.19,363,-0.14,251,-0.17,308,0.02,219,"2020-21",1610612748,"MIA","1628389_2020-21"
1628390,"Terrance Ferguson",-0.37,318,-0.14,291,-0.23,303,-0.23,318,-0.08,305,-0.15,293,-0.7,414,-0.48,414,-0.22,342,-0.15,285,0.15,198,-0.3,342,-0.06,272,0.07,200,-0.13,331,-0.51,330,-0.09,285,-0.43,321,"2020-21",1610612755,"PHI","1628390_2020-21"
1630233,"Nathan Knight",-0.46,341,-0.33,356,-0.13,269,0.06,202,0.33,103,-0.27,340,0.42,127,-0.39,389,0.81,29,1.17,56,0.12,211,1.06,47,-0.29,373,-0.09,310,-0.2,372,-0.04,233,0.17,190,-0.21,273,"2020-21",1610612737,"ATL","1630233_2020-21"
1628395,"Jordan Bell",-0.19,288,-0.06,267,-0.13,272,-0.7,416,-0.15,326,-0.55,431,0.23,178,0.25,144,-0.02,260,-1.12,429,-0.64,427,-0.48,385,0.25,139,0.01,236,0.24,120,-1.22,424,-0.48,373,-0.75,386,"2020-21",1610612764,"WAS","1628395_2020-21"
1629605,"Tacko Fall",0.72,102,0.66,81,0.06,203,0.92,49,0.08,210,0.84,39,-0.09,286,-0.09,288,0.01,248,0.22,199,0.13,204,0.09,213,-0.06,273,0.09,190,-0.15,340,1.25,81,0.23,179,1.02,82,"2020-21",1610612738,"BOS","1629605_2020-21"
1629607,"Jared Harper",-0.18,285,-0.1,281,-0.08,249,-0.12,266,-0.06,291,-0.06,247,0.28,161,0.06,219,0.22,156,-0.11,278,-0.03,257,-0.08,271,0.01,239,0.02,230,0.01,250,-0.1,244,-0.09,289,0.01,225,"2020-21",1610612752,"NYK","1629607_2020-21"
1630234,"Ty-Shon Alexander",-0.15,281,-0.07,272,-0.08,246,-0.18,297,0.01,259,-0.18,306,0.1,218,-0.08,278,0.18,176,0.38,168,0.12,212,0.26,165,-0.06,270,-0.1,319,0.04,212,-0.27,277,-0.05,270,-0.22,275,"2020-21",1610612756,"PHX","1630234_2020-21"
1628408,"PJ Dozier",0.99,62,1.25,22,-0.26,312,0.22,163,0.6,48,-0.38,388,-0.02,254,0.07,216,-0.09,292,1.59,33,0.94,49,0.65,82,0.47,83,0.69,20,-0.22,378,1,105,1.71,17,-0.71,377,"2020-21",1610612743,"DEN","1628408_2020-21"
201939,"Stephen Curry",1.92,26,0.01,250,1.91,9,1.7,8,0.1,202,1.6,2,-0.74,420,-1.56,495,0.82,28,-0.03,265,-0.64,425,0.6,90,-0.29,371,0.15,155,-0.43,429,1.97,39,-0.6,393,2.57,6,"2020-21",1610612744,"GSW","201939_2020-21"
1628449,"Chris Boucher",-0.18,284,-0.51,394,0.33,138,1.39,18,0.22,144,1.18,15,-0.17,311,-0.16,309,0.01,256,-1.34,447,-0.64,426,-0.7,413,-0.12,300,-0.36,421,0.24,122,1.68,51,-0.45,366,2.13,15,"2020-21",1610612761,"TOR","1628449_2020-21"
1628464,"Daniel Theis",1.1,55,0.34,135,0.76,75,0.63,89,0.2,155,0.43,100,0.25,173,-0.03,254,0.28,132,-0.44,329,-0.32,350,-0.12,284,0.66,56,0.01,243,0.66,30,1.61,54,0.31,158,1.3,54,"2020-21",1610612738,"BOS","1628464_2020-21"
1628470,"Torrey Craig",-1.64,470,-1.24,475,-0.4,365,-0.54,393,-0.31,387,-0.22,321,-1.67,489,-0.95,474,-0.72,459,-1.09,427,-0.18,314,-0.91,436,-0.25,354,-0.48,439,0.23,132,-1.82,461,-1.1,444,-0.72,380,"2020-21",1610612749,"MIL","1628470_2020-21"
1628539,"Mychal Mulder",0.24,182,-0.11,284,0.35,134,0.16,176,-0.35,395,0.51,86,0.42,123,0.47,84,-0.05,277,-1.94,479,-0.39,361,-1.55,477,0.92,27,0.2,134,0.73,23,0.7,134,-0.25,327,0.95,88,"2020-21",1610612744,"GSW","1628539_2020-21"
1628778,"Paul Watson",-0.88,418,-0.98,458,0.1,196,0.08,196,-0.1,313,0.18,159,-1.51,484,-1.33,490,-0.18,323,-1.15,432,-1.32,478,0.17,190,-0.19,326,-0.13,332,-0.06,285,-0.2,267,-0.52,382,0.32,165,"2020-21",1610612761,"TOR","1628778_2020-21"
201949,"James Johnson",-0.42,330,-0.34,358,-0.08,247,0.01,234,0.1,199,-0.12,276,-0.81,428,-1.04,479,0.24,148,-1.24,439,-0.84,452,-0.4,362,0.1,198,0.18,142,-0.08,295,-0.64,347,-0.24,321,-0.4,312,"2020-21",1610612742,"DAL","201949_2020-21"
1628960,"Grayson Allen",0.56,123,0.63,86,-0.08,245,0.27,155,0.5,62,-0.24,328,-0.41,373,-0.49,416,0.09,207,-0.03,264,-0.14,296,0.1,209,0.11,194,0.16,151,-0.06,278,0.79,121,0.67,96,0.12,198,"2020-21",1610612763,"MEM","1628960_2020-21"
1628961,"Kostas Antetokounmpo",0.02,232,0.18,193,-0.16,281,0.01,233,0.06,223,-0.07,252,-0.06,277,-0.02,250,-0.04,270,0.03,249,0.01,243,0.03,237,-0.14,308,0.1,184,-0.24,387,-0.14,248,0.17,194,-0.31,298,"2020-21",1610612747,"LAL","1628961_2020-21"
1628963,"Marvin Bagley III",-0.13,275,-0.72,428,0.59,96,-0.56,398,-0.88,477,0.32,131,0.89,48,1.2,14,-0.31,370,0.18,210,0.13,210,0.05,228,-0.14,309,-0.38,425,0.24,125,-0.93,388,-1.53,472,0.59,131,"2020-21",1610612758,"SAC","1628963_2020-21"
201950,"Jrue Holiday",1.56,39,0.74,66,0.82,66,0.59,99,-0.05,283,0.64,61,0.46,116,0.5,79,-0.04,273,1.75,27,0.78,65,0.97,53,0.08,208,0.16,149,-0.09,302,1.5,63,0.35,152,1.15,66,"2020-21",1610612749,"MIL","201950_2020-21"
201959,"Taj Gibson",0.96,69,0.25,163,0.7,83,0.18,174,0.09,209,0.09,188,0.29,158,-0.17,314,0.46,77,0.67,112,0.6,89,0.07,222,0.39,104,-0.09,306,0.48,52,0.83,118,0.17,189,0.66,122,"2020-21",1610612752,"NYK","201959_2020-21"
1630179,"Tyrell Terry",0.15,199,0.27,156,-0.11,260,-0.13,273,0.17,173,-0.3,355,0.42,126,0.18,166,0.24,149,0.14,221,-0.13,289,0.27,163,0.26,138,0.37,84,-0.1,315,-0.19,264,0.6,108,-0.79,392,"2020-21",1610612742,"DAL","1630179_2020-21"
1628966,"Keita Bates-Diop",-0.49,347,0.24,168,-0.73,427,-0.26,324,0.03,239,-0.29,352,0.18,193,-0.12,299,0.31,122,-0.8,390,-0.15,302,-0.65,409,-0.08,283,0.12,171,-0.2,368,-0.75,361,-0.07,281,-0.68,372,"2020-21",1610612759,"SAS","1628966_2020-21"
1628970,"Miles Bridges",-0.22,295,-0.91,446,0.68,84,0.89,53,-0.22,348,1.12,17,0.26,171,0.29,125,-0.04,271,-0.02,262,-1.44,483,1.42,25,-0.85,463,0.21,132,-1.06,491,0.75,129,-0.36,351,1.11,73,"2020-21",1610612766,"CHA","1628970_2020-21"
201572,"Brook Lopez",2.04,21,0.58,92,1.47,21,0.89,54,0.04,237,0.86,37,0.89,47,1.47,5,-0.58,435,0.17,215,0.01,245,0.17,192,-1.21,489,-1.14,496,-0.07,292,0.63,140,-0.43,360,1.05,80,"2020-21",1610612749,"MIL","201572_2020-21"
201588,"George Hill",0.85,79,0.03,239,0.82,65,0.55,106,0.07,214,0.48,91,-0.15,305,-0.09,287,-0.07,283,-0.52,342,0.01,248,-0.51,392,0.14,183,-0.2,368,0.34,86,0.77,123,0.03,238,0.73,112,"2020-21",1610612760,"OKC","201588_2020-21"
1628971,"Bruce Brown",0.08,217,-0.41,377,0.49,110,0.02,217,-0.52,431,0.54,75,0.81,59,0.45,89,0.35,111,1.05,72,-0.03,258,1.08,42,-0.28,368,-0.12,331,-0.16,350,-0.05,235,-0.87,422,0.82,106,"2020-21",1610612751,"BKN","1628971_2020-21"
1628972,"Troy Brown Jr.",-0.91,423,-0.15,294,-0.76,432,-0.92,457,-0.63,453,-0.28,348,-0.02,257,-0.04,257,0.02,244,0.19,203,0.07,221,0.12,201,-0.22,339,-0.14,340,-0.08,297,-1.65,453,-1.05,437,-0.6,361,"2020-21",1610612764,"WAS","1628972_2020-21"
1628983,"Shai Gilgeous-Alexander",-1.05,442,-1.82,491,0.77,74,-0.18,294,-0.56,442,0.38,110,0.58,89,0.05,220,0.53,65,-1.45,454,-0.5,396,-0.95,444,-0.05,267,-0.69,470,0.64,33,-0.74,360,-1.67,477,0.93,92,"2020-21",1610612760,"OKC","1628983_2020-21"
1629682,"Tremont Waters",-0.33,312,-0.02,255,-0.31,332,-0.15,283,-0.12,322,-0.02,230,-0.28,343,-0.51,426,0.24,151,0.1,231,-0.13,291,0.23,175,-0.57,429,-0.25,385,-0.32,404,-0.66,350,-0.52,381,-0.14,254,"2020-21",1610612738,"BOS","1629682_2020-21"
201609,"Goran Dragic",0.03,226,0.34,138,-0.3,329,1.05,38,0.34,98,0.7,50,0.49,111,-0.27,351,0.76,33,-1.19,434,0.09,217,-1.28,465,0.12,190,0.19,139,-0.07,287,1.26,80,0.68,95,0.58,133,"2020-21",1610612748,"MIA","201609_2020-21"
202329,"Al-Farouq Aminu",-1.13,447,0.23,169,-1.36,482,-0.68,412,0.01,266,-0.67,454,-0.09,288,0.45,90,-0.54,425,0.11,229,0.49,110,-0.39,361,-1.11,486,-0.35,420,-0.76,478,-1.89,466,-0.09,290,-1.8,482,"2020-21",1610612753,"ORL","202329_2020-21"
1628990,"Chandler Hutchison",0.04,225,0.15,202,-0.11,258,0.21,164,0.2,154,0.01,219,0.51,106,0.02,238,0.48,74,0.06,241,-0.06,270,0.12,204,-0.2,329,-0.02,258,-0.17,355,0.3,182,0.31,159,0.01,226,"2020-21",1610612741,"CHI","1628990_2020-21"
202330,"Gordon Hayward",-0.45,338,-0.51,396,0.06,206,-0.23,316,-0.23,351,0.01,221,0.85,51,0.54,70,0.31,119,-0.55,351,-0.17,304,-0.39,360,0.53,72,0.13,166,0.4,76,0.53,153,0.01,255,0.54,137,"2020-21",1610612766,"CHA","202330_2020-21"
1630204,"Ashton Hagans",-0.04,247,0.01,247,-0.05,239,-0.14,281,-0.06,295,-0.08,255,0.06,227,-0.06,270,0.12,194,0.06,240,0.03,233,0.04,232,0.07,209,0.11,178,-0.03,266,-0.14,250,0.03,240,-0.17,260,"2020-21",1610612750,"MIN","1630204_2020-21"
202357,"Nemanja Bjelica",0.5,136,-0.77,433,1.27,28,-0.91,455,-0.93,480,0.02,210,0.66,76,0.25,145,0.42,92,1.5,41,0.98,44,0.53,102,-0.5,413,-0.61,463,0.1,182,-1.39,436,-1.55,473,0.16,189,"2020-21",1610612758,"SAC","202357_2020-21"
1628998,"Cody Martin",0.84,82,0.22,175,0.61,90,0.04,212,0.45,73,-0.41,398,0.88,49,0.29,127,0.6,59,0.59,134,-0.05,265,0.64,84,0.6,65,0.32,93,0.28,105,0.54,151,0.91,70,-0.37,309,"2020-21",1610612766,"CHA","1628998_2020-21"
1629001,"DeAnthony Melton",1.98,23,0.51,111,1.47,20,1.02,40,0.48,66,0.54,74,-0.42,377,0.08,213,-0.49,411,-0.13,281,-0.4,364,0.27,164,1.6,3,0.4,70,1.2,1,3.17,10,1.15,49,2.01,19,"2020-21",1610612763,"MEM","1629001_2020-21"
1629002,"Chimezie Metu",0.07,220,0.22,176,-0.15,277,-0.14,282,-0.07,300,-0.07,251,-0.16,308,-0.08,281,-0.08,291,0.22,198,0.06,226,0.16,195,-0.07,275,-0.11,324,0.05,208,-0.45,316,-0.34,343,-0.11,246,"2020-21",1610612758,"SAC","1629002_2020-21"
1629685,"Dylan Windler",0.64,110,-0.08,276,0.73,80,0.37,135,0.04,238,0.34,125,-0.11,293,-0.29,355,0.19,172,-0.34,318,-0.17,310,-0.17,308,0.05,218,-0.04,274,0.09,192,0.56,147,0.06,228,0.51,142,"2020-21",1610612739,"CLE","1629685_2020-21"
1630208,"Nick Richards",0.02,231,0.01,251,0.02,216,0.15,180,0.25,132,-0.1,263,0.1,219,-0.17,315,0.27,136,0.39,164,-0.24,330,0.63,87,-0.32,378,-0.25,384,-0.07,291,-0.07,239,0.14,202,-0.21,272,"2020-21",1610612766,"CHA","1630208_2020-21"
1630210,"Markus Howard",-0.56,370,-0.27,339,-0.29,323,-0.31,339,0.01,267,-0.29,353,-0.49,392,-0.21,329,-0.28,355,-0.38,322,-0.05,266,-0.34,351,-0.23,346,-0.16,350,-0.07,289,-1.05,400,-0.33,342,-0.72,382,"2020-21",1610612743,"DEN","1630210_2020-21"
1630211,"Karim Mane",-0.63,385,-0.34,361,-0.29,320,-0.53,391,-0.18,341,-0.34,369,-0.03,260,0.16,180,-0.18,326,0.1,234,0.47,116,-0.37,355,0.07,214,-0.06,284,0.12,172,-0.67,354,-0.25,326,-0.42,318,"2020-21",1610612753,"ORL","1630211_2020-21"
1629012,"Collin Sexton",-0.44,333,0.25,162,-0.69,421,-1.09,475,-0.31,388,-0.78,469,-0.37,366,-0.33,364,-0.04,275,0.51,147,-0.3,346,0.81,67,-0.16,315,0.22,130,-0.38,416,-1.6,448,0.02,242,-1.61,472,"2020-21",1610612739,"CLE","1629012_2020-21"
1629013,"Landry Shamet",-0.08,263,-0.36,363,0.28,145,0.6,98,-0.38,404,0.98,25,0.83,55,0.89,30,-0.07,282,-0.78,386,-0.8,448,0.03,235,-0.91,474,-0.04,275,-0.88,482,0.16,199,-0.58,388,0.74,111,"2020-21",1610612751,"BKN","1629013_2020-21"
1629020,"Jarred Vanderbilt",-0.63,383,0.93,45,-1.56,491,-0.1,259,0.18,166,-0.28,346,1.56,9,1.35,10,0.21,159,1.12,62,0.1,216,1.02,48,-1.33,492,0.38,81,-1.71,496,-0.66,352,1.03,59,-1.7,476,"2020-21",1610612750,"MIN","1629020_2020-21"
1629021,"Moritz Wagner",0.11,208,-0.33,357,0.44,120,0.72,72,0.33,101,0.38,109,0.19,188,-0.66,451,0.85,26,-2.02,487,-0.57,410,-1.46,475,0.67,52,0.32,94,0.36,83,1.5,64,0.63,104,0.87,97,"2020-21",1610612764,"WAS","1629021_2020-21"
1629022,"Lonnie Walker IV",-2,485,-1.88,492,-0.11,259,-1.05,472,-1.08,491,0.03,204,-0.31,351,0.24,147,-0.54,426,-1.65,465,-0.53,404,-1.12,456,-0.08,285,-0.85,482,0.77,21,-2.09,475,-2.53,496,0.44,152,"2020-21",1610612759,"SAS","1629022_2020-21"
1629023,"P.J. Washington",-0.37,319,0.78,63,-1.15,469,0.02,219,-0.26,371,0.28,138,0.83,54,0.52,74,0.31,120,-1.51,458,-0.63,424,-0.88,430,1.23,12,1.13,3,0.1,181,1.05,102,0.76,81,0.29,168,"2020-21",1610612766,"CHA","1629023_2020-21"
